gx,gy,gz,ax,ay,az,mx,my,mz
0.24390243902439027,0.7926829268292683,-3.1097560975609757,0.44580078125,0.4482421875,0.80126953125,16.2,29.7,48.9
1.9512195121951221,1.2804878048780488,0.0,0.44921875,0.44287109375,0.79052734375,15.899999999999999,28.95,50.1
-0.06097560975609757,2.6219512195121952,2.073170731707317,0.45166015625,0.4267578125,0.7890625,16.8,28.799999999999997,49.949999999999996
-1.0365853658536586,2.439024390243903,-1.829268292682927,0.46435546875,0.4462890625,0.79638671875,16.05,29.849999999999998,49.949999999999996
-0.853658536585366,0.5487804878048781,-1.9512195121951221,0.455078125,0.4375,0.791015625,16.2,30.15,50.4
-1.9512195121951221,0.7317073170731708,0.426829268292683,0.46142578125,0.45166015625,0.796875,16.65,29.7,50.1
2.804878048780488,-0.06097560975609757,0.24390243902439027,0.46044921875,0.421875,0.80517578125,17.55,29.099999999999998,50.25
-0.1829268292682927,0.7317073170731708,-0.24390243902439027,0.4580078125,0.439453125,0.80517578125,16.8,29.099999999999998,50.25
2.0121951219512195,1.829268292682927,-1.8902439024390245,0.47607421875,0.43212890625,0.8017578125,16.2,29.7,50.1
-0.3658536585365854,1.0975609756097562,-0.1829268292682927,0.45947265625,0.45361328125,0.80078125,16.8,29.099999999999998,49.199999999999996
-1.7682926829268295,0.30487804878048785,-1.402439024390244,0.45361328125,0.44091796875,0.78369140625,16.05,29.099999999999998,50.25
0.7317073170731708,1.1585365853658538,-1.0975609756097562,0.4580078125,0.443359375,0.80078125,15.149999999999999,28.65,49.65
-1.2195121951219514,2.0121951219512195,-0.24390243902439027,0.44873046875,0.44970703125,0.7958984375,15.899999999999999,29.4,50.4
0.30487804878048785,1.0365853658536586,-1.0975609756097562,0.46044921875,0.44873046875,0.7919921875,16.8,29.849999999999998,49.949999999999996
-2.1341463414634148,0.7317073170731708,1.707317073170732,0.44482421875,0.43896484375,0.79345703125,16.65,28.65,50.1
0.24390243902439027,1.5853658536585367,-1.2195121951219514,0.453125,0.42529296875,0.8046875,16.65,28.65,49.35
-0.12195121951219513,1.402439024390244,1.6463414634146343,0.455078125,0.43896484375,0.7919921875,17.4,30.45,48.6
2.3170731707317076,0.48780487804878053,-1.3414634146341464,0.453125,0.44091796875,0.79638671875,16.8,29.549999999999997,50.55
-0.30487804878048785,2.7439024390243905,-2.6219512195121952,0.455078125,0.44384765625,0.79443359375,17.4,28.95,49.35
2.25609756097561,-0.3658536585365854,-0.3658536585365854,0.4599609375,0.44287109375,0.79248046875,15.299999999999999,29.099999999999998,48.75
0.7317073170731708,2.1341463414634148,-1.9512195121951221,0.4541015625,0.443359375,0.80322265625,15.899999999999999,28.65,48.9
-0.9146341463414634,0.06097560975609757,-0.6707317073170732,0.4609375,0.44970703125,0.7958984375,16.8,29.099999999999998,50.25
2.0121951219512195,0.06097560975609757,1.0365853658536586,0.46728515625,0.44677734375,0.78564453125,14.399999999999999,28.65,50.1
-3.2926829268292686,2.439024390243903,0.6097560975609757,0.47265625,0.44873046875,0.796875,16.95,28.65,49.65
-0.6707317073170732,2.378048780487805,-1.0975609756097562,0.45703125,0.4345703125,0.79150390625,17.55,29.099999999999998,48.75
-1.2804878048780488,1.0365853658536586,3.5975609756097566,0.45458984375,0.4501953125,0.80078125,16.05,29.549999999999997,50.55
-0.24390243902439027,0.6707317073170732,2.6219512195121952,0.46240234375,0.43994140625,0.80029296875,17.849999999999998,28.799999999999997,48.449999999999996
1.707317073170732,1.3414634146341464,-2.378048780487805,0.44775390625,0.42919921875,0.8056640625,16.2,29.7,49.35
1.402439024390244,2.5,-0.06097560975609757,0.44189453125,0.43798828125,0.80078125,16.95,28.65,48.9
4.390243902439025,3.1707317073170733,-2.1341463414634148,0.47412109375,0.455078125,0.79931640625,15.899999999999999,29.4,50.1
-0.5487804878048781,0.30487804878048785,-0.6707317073170732,0.46142578125,0.44384765625,0.81591796875,17.4,28.65,48.9
1.8902439024390245,0.1829268292682927,-0.3658536585365854,0.46923828125,0.44580078125,0.7900390625,16.2,28.95,50.1
-3.1097560975609757,1.6463414634146343,-1.1585365853658538,0.4501953125,0.43408203125,0.78857421875,17.849999999999998,30.75,50.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7317073170731708,0.48780487804878053,-3.5975609756097566,0.4619140625,0.439453125,0.796875,15.6,28.349999999999998,49.949999999999996
-4.024390243902439,2.3170731707317076,2.5609756097560976,0.44580078125,0.43408203125,0.796875,16.349999999999998,27.599999999999998,49.199999999999996
-0.853658536585366,1.2804878048780488,-1.4634146341463417,0.4599609375,0.43798828125,0.79736328125,16.05,28.799999999999997,49.949999999999996
1.0365853658536586,2.25609756097561,1.4634146341463417,0.46337890625,0.43408203125,0.80322265625,16.349999999999998,28.05,49.5
1.1585365853658538,2.25609756097561,0.7317073170731708,0.45703125,0.435546875,0.80908203125,16.2,28.95,48.9
1.4634146341463417,1.707317073170732,-0.30487804878048785,0.458984375,0.44189453125,0.779296875,17.7,29.7,51.449999999999996
2.0121951219512195,0.426829268292683,-2.1341463414634148,0.46142578125,0.451171875,0.783203125,16.65,28.95,50.1
-0.426829268292683,1.4634146341463417,0.06097560975609757,0.4609375,0.43310546875,0.79150390625,17.099999999999998,29.099999999999998,49.5
1.5853658536585367,2.073170731707317,1.0365853658536586,0.44140625,0.4404296875,0.78759765625,14.85,30.299999999999997,51.0
-0.853658536585366,2.073170731707317,0.7926829268292683,0.4599609375,0.43017578125,0.7880859375,16.65,28.95,49.65
-1.8902439024390245,0.1829268292682927,-0.7317073170731708,0.46923828125,0.43994140625,0.787109375,16.349999999999998,29.099999999999998,48.449999999999996
-1.6463414634146343,0.5487804878048781,-2.1341463414634148,0.45556640625,0.44482421875,0.7958984375,17.4,29.4,50.1
-0.9146341463414634,-0.48780487804878053,-2.5,0.4580078125,0.45361328125,0.80126953125,15.45,29.4,50.1
-1.2195121951219514,0.12195121951219513,-0.6097560975609757,0.46533203125,0.4453125,0.7958984375,16.349999999999998,29.849999999999998,49.949999999999996
2.1951219512195124,-1.4634146341463417,-0.30487804878048785,0.46142578125,0.44140625,0.79541015625,16.2,28.65,50.1
1.2804878048780488,2.3170731707317076,-1.7682926829268295,0.4599609375,0.44140625,0.7900390625,16.05,28.799999999999997,49.65
-0.30487804878048785,3.2926829268292686,0.24390243902439027,0.46630859375,0.45068359375,0.79443359375,17.55,28.799999999999997,49.199999999999996
1.7682926829268295,0.6707317073170732,0.12195121951219513,0.45068359375,0.4560546875,0.78857421875,16.349999999999998,28.349999999999998,50.55
-0.9756097560975611,2.1341463414634148,-1.402439024390244,0.45263671875,0.43505859375,0.80419921875,17.55,29.099999999999998,49.199999999999996
-3.5975609756097566,3.658536585365854,2.682926829268293,0.46484375,0.45703125,0.79150390625,17.55,29.549999999999997,49.949999999999996
1.2195121951219514,0.426829268292683,0.9756097560975611,0.44384765625,0.4482421875,0.78564453125,15.6,28.349999999999998,50.55
-4.146341463414634,0.30487804878048785,-0.48780487804878053,0.44482421875,0.43017578125,0.810546875,14.85,28.799999999999997,49.949999999999996
0.48780487804878053,1.3414634146341464,0.7926829268292683,0.45751953125,0.4482421875,0.80712890625,17.55,29.099999999999998,50.25
1.8902439024390245,1.0365853658536586,-0.6097560975609757,0.46484375,0.423828125,0.8056640625,16.2,28.95,49.35
-1.4634146341463417,1.6463414634146343,-2.378048780487805,0.46533203125,0.43798828125,0.78564453125,17.55,28.799999999999997,49.199999999999996
2.8658536585365857,0.3658536585365854,0.426829268292683,0.4560546875,0.45654296875,0.79833984375,16.349999999999998,29.849999999999998,49.5
0.7926829268292683,1.0975609756097562,1.0975609756097562,0.47021484375,0.4404296875,0.78564453125,16.95,28.95,50.4
-2.804878048780488,3.963414634146342,-0.12195121951219513,0.4638671875,0.44580078125,0.7919921875,17.4,30.15,51.15
-1.6463414634146343,0.7926829268292683,1.0975609756097562,0.46240234375,0.4541015625,0.79345703125,16.65,28.95,48.9
-1.0975609756097562,3.536585365853659,0.853658536585366,0.47216796875,0.45361328125,0.79833984375,17.7,28.2,50.1
-0.12195121951219513,1.0975609756097562,1.4634146341463417,0.45751953125,0.43212890625,0.80908203125,16.2,29.4,48.3
-0.06097560975609757,1.2804878048780488,0.48780487804878053,0.45263671875,0.44091796875,0.79638671875,16.05,28.799999999999997,49.199999999999996
3.048780487804878,-0.9146341463414634,-1.7682926829268295,0.4638671875,0.4443359375,0.794921875,15.45,28.2,49.65
-0.1829268292682927,2.7439024390243905,0.6707317073170732,0.4619140625,0.44482421875,0.798828125,17.849999999999998,29.549999999999997,49.5
5.2439024390243905,2.25609756097561,0.24390243902439027,0.4609375,0.4443359375,0.80615234375,16.05,28.799999999999997,50.25
-0.9146341463414634,0.9756097560975611,1.0365853658536586,0.46044921875,0.43701171875,0.7978515625,16.349999999999998,28.799999999999997,49.5
-3.1097560975609757,0.853658536585366,1.5853658536585367,0.4541015625,0.44873046875,0.79296875,15.899999999999999,28.2,50.1
-0.12195121951219513,1.0975609756097562,-1.1585365853658538,0.462890625,0.4326171875,0.78564453125,16.65,28.65,49.35
-3.231707317073171,2.9268292682926833,1.6463414634146343,0.46044921875,0.44140625,0.7978515625,16.2,30.15,48.9
-1.8902439024390245,1.524390243902439,-2.1951219512195124,0.4423828125,0.44677734375,0.80078125,15.899999999999999,28.2,50.85
-1.0365853658536586,1.5853658536585367,0.6097560975609757,0.44970703125,0.4375,0.8017578125,16.05,28.799999999999997,48.75
0.7317073170731708,-0.426829268292683,-1.2195121951219514,0.453125,0.43701171875,0.79345703125,17.099999999999998,28.799999999999997,48.75
0.9146341463414634,1.707317073170732,-3.536585365853659,0.46142578125,0.44873046875,0.80224609375,15.6,28.349999999999998,49.949999999999996
3.1707317073170733,0.9146341463414634,0.12195121951219513,0.462890625,0.4453125,0.7939453125,16.65,28.65,50.4
0.48780487804878053,0.48780487804878053,0.0,0.4658203125,0.4423828125,0.79736328125,16.2,28.95,49.35
-0.30487804878048785,-0.3658536585365854,-1.5853658536585367,0.46728515625,0.44482421875,0.798828125,16.2,29.4,50.1
1.1585365853658538,1.2804878048780488,2.5609756097560976,0.45556640625,0.43408203125,0.77978515625,15.6,29.099999999999998,48.449999999999996
-2.682926829268293,0.24390243902439027,1.707317073170732,0.45751953125,0.447265625,0.7939453125,15.299999999999999,30.299999999999997,48.75
0.1829268292682927,0.24390243902439027,-2.439024390243903,0.4677734375,0.4404296875,0.80517578125,16.65,28.95,50.85
-1.8902439024390245,0.06097560975609757,-0.6097560975609757,0.45361328125,0.44287109375,0.79150390625,16.8,28.799999999999997,49.5
0.6097560975609757,-0.06097560975609757,0.0,0.46533203125,0.4482421875,0.7998046875,15.149999999999999,28.65,49.65
0.853658536585366,0.7926829268292683,-0.48780487804878053,0.45556640625,0.431640625,0.794921875,17.849999999999998,29.099999999999998,50.55
3.048780487804878,2.8658536585365857,1.0365853658536586,0.443359375,0.44677734375,0.8056640625,17.4,28.95,49.35
1.524390243902439,1.524390243902439,-3.536585365853659,0.46044921875,0.45458984375,0.794921875,14.85,28.349999999999998,49.199999999999996
1.402439024390244,0.6707317073170732,1.829268292682927,0.45703125,0.44873046875,0.7978515625,16.8,29.099999999999998,49.949999999999996
2.0121951219512195,1.0365853658536586,1.0975609756097562,0.4736328125,0.4541015625,0.79443359375,16.349999999999998,29.849999999999998,50.25
-2.1341463414634148,2.5,0.3658536585365854,0.45947265625,0.42724609375,0.79736328125,16.05,30.299999999999997,48.75
1.402439024390244,1.9512195121951221,-1.0975609756097562,0.45947265625,0.44677734375,0.802734375,16.65,28.65,49.35
-2.1951219512195124,1.402439024390244,-1.5853658536585367,0.45751953125,0.42919921875,0.80224609375,15.149999999999999,28.95,49.35
-1.0365853658536586,0.6097560975609757,-1.0975609756097562,0.4716796875,0.45068359375,0.787109375,16.05,28.799999999999997,50.25
1.7682926829268295,1.2804878048780488,-0.426829268292683,0.46044921875,0.4482421875,0.80615234375,18.45,29.7,49.35
2.6219512195121952,0.6097560975609757,1.1585365853658538,0.4580078125,0.4404296875,0.8017578125,17.4,29.4,49.65
-1.2804878048780488,0.6097560975609757,-1.6463414634146343,0.46142578125,0.4345703125,0.80419921875,16.65,28.95,48.9
0.06097560975609757,-0.853658536585366,-1.5853658536585367,0.4521484375,0.44873046875,0.79541015625,16.05,28.05,48.75
0.9146341463414634,0.853658536585366,-0.7317073170731708,0.45654296875,0.4453125,0.7890625,16.349999999999998,30.299999999999997,49.199999999999996
-1.2195121951219514,1.707317073170732,0.1829268292682927,0.45361328125,0.45263671875,0.79296875,16.349999999999998,28.799999999999997,49.949999999999996
-0.426829268292683,0.24390243902439027,-0.48780487804878053,0.44970703125,0.4462890625,0.79736328125,17.849999999999998,30.299999999999997,49.949999999999996
-2.6219512195121952,3.353658536585366,-1.5853658536585367,0.455078125,0.43896484375,0.7919921875,15.6,27.599999999999998,49.949999999999996
0.24390243902439027,1.4634146341463417,0.24390243902439027,0.45556640625,0.4609375,0.80029296875,15.899999999999999,28.2,49.65
-0.426829268292683,1.2195121951219514,-0.7926829268292683,0.466796875,0.4443359375,0.80126953125,16.95,28.95,50.4
0.426829268292683,4.085365853658537,1.1585365853658538,0.44873046875,0.43701171875,0.80078125,16.65,29.7,50.4
2.804878048780488,-1.4634146341463417,0.426829268292683,0.45068359375,0.439453125,0.7880859375,16.349999999999998,28.349999999999998,50.25
0.9146341463414634,-0.7926829268292683,-0.7317073170731708,0.46240234375,0.4541015625,0.79541015625,16.8,29.549999999999997,49.5
-0.6097560975609757,0.30487804878048785,-2.378048780487805,0.45068359375,0.443359375,0.78955078125,16.65,28.2,50.4
1.0365853658536586,2.073170731707317,-1.2804878048780488,0.4609375,0.44189453125,0.81591796875,17.4,29.7,48.9
0.6707317073170732,0.1829268292682927,-1.0975609756097562,0.4423828125,0.4462890625,0.78466796875,16.2,28.95,49.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.378048780487805,1.9512195121951221,0.853658536585366,0.46142578125,0.4521484375,0.7880859375,17.4,30.15,49.35
1.7682926829268295,3.1707317073170733,-0.9756097560975611,0.45458984375,0.43408203125,0.78955078125,17.099999999999998,29.849999999999998,50.55
-0.9146341463414634,3.048780487804878,2.25609756097561,0.46484375,0.44384765625,0.80126953125,16.349999999999998,28.349999999999998,49.5
1.1585365853658538,1.2195121951219514,1.6463414634146343,0.4599609375,0.4404296875,0.7783203125,15.299999999999999,29.099999999999998,49.5
-0.12195121951219513,1.7682926829268295,-3.1707317073170733,0.4619140625,0.44921875,0.814453125,16.349999999999998,29.099999999999998,49.949999999999996
0.9756097560975611,0.6097560975609757,-1.1585365853658538,0.474609375,0.4521484375,0.80517578125,17.55,29.549999999999997,49.5
0.9756097560975611,1.1585365853658538,-1.707317073170732,0.4462890625,0.4521484375,0.8017578125,16.05,27.599999999999998,48.449999999999996
-2.0121951219512195,0.7317073170731708,1.8902439024390245,0.45703125,0.44970703125,0.802734375,17.099999999999998,29.549999999999997,50.55
-2.3170731707317076,1.1585365853658538,-1.2804878048780488,0.4521484375,0.4462890625,0.7958984375,15.6,28.799999999999997,51.0
1.524390243902439,2.0121951219512195,2.073170731707317,0.451171875,0.4375,0.78759765625,17.55,29.849999999999998,50.25
-1.524390243902439,1.2804878048780488,1.6463414634146343,0.44873046875,0.427734375,0.81103515625,16.65,29.7,50.1
-0.1829268292682927,1.2804878048780488,2.6219512195121952,0.45263671875,0.4404296875,0.78369140625,15.149999999999999,29.7,50.4
1.524390243902439,1.6463414634146343,0.9756097560975611,0.4521484375,0.44970703125,0.794921875,16.8,29.099999999999998,48.0
0.12195121951219513,2.0121951219512195,1.2195121951219514,0.462890625,0.44140625,0.8017578125,16.349999999999998,29.549999999999997,50.25
-1.0975609756097562,2.5,-1.1585365853658538,0.439453125,0.4453125,0.806640625,16.05,28.799999999999997,49.5
2.3170731707317076,0.48780487804878053,-0.5487804878048781,0.4765625,0.4423828125,0.7822265625,16.349999999999998,28.799999999999997,51.0
-1.2804878048780488,1.707317073170732,0.426829268292683,0.46142578125,0.44384765625,0.8017578125,17.4,28.65,50.4
2.987804878048781,2.0121951219512195,0.06097560975609757,0.45654296875,0.4404296875,0.7919921875,15.45,31.2,48.9
-1.402439024390244,1.402439024390244,-0.853658536585366,0.470703125,0.44873046875,0.80126953125,15.149999999999999,29.4,49.35
0.7317073170731708,1.524390243902439,0.9146341463414634,0.45556640625,0.44775390625,0.78955078125,16.95,28.65,50.1
-0.7926829268292683,3.1707317073170733,0.7926829268292683,0.46142578125,0.439453125,0.7890625,17.7,28.95,49.35
-1.402439024390244,-0.3658536585365854,-0.6097560975609757,0.45751953125,0.44580078125,0.79638671875,16.65,28.95,48.9
-1.1585365853658538,1.402439024390244,-0.7926829268292683,0.4443359375,0.4453125,0.79541015625,15.45,28.2,50.1
-1.524390243902439,2.25609756097561,1.8902439024390245,0.4609375,0.43994140625,0.794921875,16.2,27.75,49.65
-0.3658536585365854,0.6097560975609757,-1.0365853658536586,0.44970703125,0.44189453125,0.80029296875,16.8,28.799999999999997,49.5
-0.9756097560975611,2.3170731707317076,1.2195121951219514,0.45361328125,0.43994140625,0.80126953125,16.2,29.4,49.35
